Timestamp	TOTUSJH	TOTBSQ	TOTPOT	TOTUSJZ	ABSNJZH	SAVNCPP	USFLUX	TOTFZ	MEANPOT	EPSZ	MEANSHR	SHRGT45	MEANGAM	MEANGBT	MEANGBZ	MEANGBH	MEANJZH	TOTFY	MEANJZD	MEANALP	TOTFX	EPSY	EPSX	R_VALUE	CRVAL1	CRLN_OBS	CRLT_OBS	CRVAL2	HC_ANGLE	SPEI	LAT_MIN	LON_MIN	LAT_MAX	LON_MAX	QUALITY	BFLARE	BFLARE_LABEL	CFLARE	CFLARE_LABEL	MFLARE	MFLARE_LABEL	XFLARE	XFLARE_LABEL	BFLARE_LOC	BFLARE_LABEL_LOC	CFLARE_LOC	CFLARE_LABEL_LOC	MFLARE_LOC	MFLARE_LABEL_LOC	XFLARE_LOC	XFLARE_LABEL_LOC	XR_MAX	XR_QUAL	IS_TMFI
2011-03-05 04:48:00	800.7096590358177	6704535435.713901	6.824528570403475e+22	17555188910356.047	64.14974101761712	2182250529752.3518	9.57934262656984e+21	-4.601825194267032e+24	3287.9778884208604	-0.5168313510418987	32.41464371114063	20.737091304626016	38.50315090873796	123.61166348367121	127.28430796915808	58.31885992188467	-0.0041050579777063495	-4.313816139847719e+23	0.11114008620246517	-0.012617394963441879	-1.95955768039483e+24	0.04844850313917577	0.22007807786021288	4.18674142659541	187.625626	143.12338300000005	-7.2569740000000005	-20.144748999999997	45.95237377089841	True	-26.631107	32.939026	-14.056798	49.723713000000004	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.1086e-06	12	True
2011-03-05 05:00:00	806.5274660660435	6788212958.3271	6.573326379443289e+22	17623990773561.297	45.01824089973975	1310428271692.0732	9.70113224712352e+21	-4.802951038540215e+24	3214.2532989203933	-0.5327704414880602	31.59708175020243	19.131112409896744	37.784081426862095	124.89127974977114	128.5440554747787	58.57612409476576	-0.0029234522306474282	-3.9552038496080764e+23	0.16441359810976006	-0.008653383303546824	-1.948042108039994e+24	0.04387335378233269	0.2160878271732791	4.221654652965272	187.627335	143.01413	-7.2565550000000005	-20.144748999999997	46.0579604035436	True	-26.627438	33.053944	-14.051188	49.866871	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	9.9558e-07	12	True
2011-03-05 05:12:00	792.1633519923497	6878274775.5975	6.7347968038371615e+22	17199451322078.484	24.88510975424433	1014752329172.1554	9.787827022093055e+21	-4.813928960172515e+24	3262.699507903185	-0.5269963207819099	31.625370145665354	19.822428102682878	37.83041891035754	124.80906928295231	128.5925331022279	58.875801754489316	-0.0016010493311615726	-3.889937269368736e+23	0.12613436960076813	-0.004738621759501416	-1.9610281550090388e+24	0.042584397193852416	0.21468007342643985	4.242264167012289	187.629089	142.904892	-7.256111	-20.144748999999997	46.16360025373583	True	-26.622635	33.160229	-14.052074	50.019740999999996	0.0	0.0	None	1.0	C1.2@1358:Secondary	0.0	None	0.0	None	0.0	None	1.0	C1.2@1358:Secondary	0.0	None	0.0	None	8.412600000000002e-07	12	True
2011-03-05 05:24:00	810.1604916972293	6931664530.156401	6.906358178470022e+22	18016384273118.99	44.514557761002855	1044459314637.5706	9.785787549589954e+21	-4.7558739851230657e+24	3298.9071609286602	-0.5166307172672419	32.49538517985109	21.403197158081703	38.81135999704119	124.56896769603846	128.32461518009413	59.33818331146072	-0.002823990215124207	-3.6518135464438384e+23	0.1280044628901052	-0.00846885528970532	-1.974157260640528e+24	0.039669660250190385	0.21445275563512586	4.157649739597861	187.630875	142.79567	-7.255642999999999	-20.144748999999997	46.269279602099154	True	-26.631659999999997	33.275085	-14.050438	50.172352000000004	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	1.2799e-06	12	True
2011-03-05 05:36:00	810.7160902979497	7009236120.9158	6.841392226179144e+22	17596265146653.953	39.606776070022065	224114136661.19687	9.989461017721141e+21	-4.891187944752733e+24	3251.580920576337	-0.5254497134991927	31.29420509945703	18.834816638262954	37.845006145704325	124.03412966217405	127.76727354248848	58.37923530579271	-0.0024999543060040433	-3.694072052388971e+23	-0.0033319921043641412	-0.0074085105312921284	-2.0035776586750795e+24	0.03968461493399609	0.2152400027591713	4.124059222780741	187.632599	142.686447	-7.2551520000000025	-20.144748999999997	46.37492479025877	True	-26.632332	33.388725	-14.056293	50.301216	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	6.511e-07	12	True
2011-03-05 05:48:00	814.065198654899	7119521650.9	7.145346103731498e+22	18184893556504.074	45.2879490849179	235249095621.4929	1.00577689441377e+22	-4.870618976296128e+24	3315.270623818207	-0.515134714052366	32.47450986712193	21.24591780146651	39.11129241114887	123.0051120502657	126.94627961255699	58.10486458871061	-0.002790728930547073	-3.303409918551873e+23	0.0039101660076176535	-0.008398265829340588	-2.0220908128957283e+24	0.034938087583377984	0.21386381849172725	4.084841400440522	187.634323	142.577225	-7.2546399999999975	-20.144748999999997	46.480592250453064	True	-26.626167	33.500965	-14.052494	50.430546	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	-99999.0	0	True
2011-03-05 06:00:00	838.5899213707942	7208954746.3408	7.141667086958988e+22	18568859654667.254	47.33175023327913	1114693854362.6885	1.0254107706592168e+22	-4.979057569005355e+24	3254.210466213551	-0.5200706589453683	32.08234020158375	20.447806354009078	38.58208981358283	122.99792526366777	126.84456219942476	57.72443211399935	-0.0028644244876106953	-3.338199141086995e+23	0.03556766540610306	-0.008638662047515391	-2.06499624264735e+24	0.03486803281414537	0.21569221519321646	4.1839401545750325	187.636124	142.468018	-7.2541080000000004	-20.144748999999997	46.58634153558371	True	-26.622787	33.600685	-14.055482999999999	50.565083	66560.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	-99999.0	0	False
2011-03-05 06:12:00	812.1388785925467	7268521084.4963	6.990721360959124e+22	17799020845125.78	51.80678412371663	1271237238611.5613	1.038104985976471e+22	-5.107795977939264e+24	3204.237945068592	-0.5291453065113081	31.208881384065727	18.73021670318968	37.52057313045949	123.50365496491725	127.4835531742914	57.839899457399426	-0.003153950086674578	-3.222973943968595e+23	0.05370143764247312	-0.009322454076094607	-2.0905126771519017e+24	0.03338859936506848	0.2165679631870512	4.15437526660926	187.637909	142.35881	-7.253559	-20.144748999999997	46.6920985564344	True	-26.621109000000004	33.717009999999995	-14.056917000000002	50.684193	66560.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	-99999.0	0	False
2011-03-05 06:24:00	813.5439902416472	7428592987.8498	7.0511773116625135e+22	17842030355533.188	28.116123187479683	1830313776627.8047	1.0596550791775832e+22	-5.223875916826926e+24	3126.329342579742	-0.5295095401003456	31.37891910514493	19.10145439557204	38.08810054217121	121.99170516150015	125.89023833964329	56.815355506398326	-0.0016556426326392462	-3.300764755276598e+23	0.07266594122638703	-0.004949315539883256	-2.1199959480576896e+24	0.0334576558741766	0.2148898820231712	4.161793441407664	187.639709	142.249603	-7.252992	-20.144748999999997	46.797890955436856	True	-26.627556	33.831486	-14.054403	50.814522	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	-99999.0	0	True
2011-03-05 06:36:00	826.7062567447066	7561132078.253	7.5226016716441875e+22	18385432168245.67	19.095083926790206	642551355038.2922	1.0757831915659451e+22	-5.170932111288663e+24	3203.857556340838	-0.5149551492564096	32.642501881974766	21.42533936651584	39.189676021811906	121.25458917655214	124.9364596334376	56.174249368824064	-0.0010800997752582276	-3.706145839481691e+23	0.04367820639031698	-0.0033341307188431203	-2.194939385056771e+24	0.03690821776154962	0.2185863813940108	4.223711520876687	187.641434	142.14038100000005	-7.25241	-20.144748999999997	46.903647462098114	True	-26.62425	33.937801	-14.055248	50.92152	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	6.3493e-07	5	True
