Timestamp	TOTUSJH	TOTBSQ	TOTPOT	TOTUSJZ	ABSNJZH	SAVNCPP	USFLUX	TOTFZ	MEANPOT	EPSZ	MEANSHR	SHRGT45	MEANGAM	MEANGBT	MEANGBZ	MEANGBH	MEANJZH	TOTFY	MEANJZD	MEANALP	TOTFX	EPSY	EPSX	R_VALUE	CRVAL1	CRLN_OBS	CRLT_OBS	CRVAL2	HC_ANGLE	SPEI	LAT_MIN	LON_MIN	LAT_MAX	LON_MAX	QUALITY	BFLARE	BFLARE_LABEL	CFLARE	CFLARE_LABEL	MFLARE	MFLARE_LABEL	XFLARE	XFLARE_LABEL	BFLARE_LOC	BFLARE_LABEL_LOC	CFLARE_LOC	CFLARE_LABEL_LOC	MFLARE_LOC	MFLARE_LABEL_LOC	XFLARE_LOC	XFLARE_LABEL_LOC	XR_MAX	XR_QUAL	IS_TMFI
2012-02-08 14:00:00	419.38833474159776	5017529376.0631	3.451337627053932e+22	8347989774767.94	38.627650845242826	1128669744193.4976	8.089311045053925e+21	-4.246642546434512e+24	2149.911142785852	-0.6372990901683735	22.779505554249464	5.1704169424222375	29.09933536236342	102.89012979753052	105.27058186796634	41.79288643805349	0.003195536966019427	5.139926828905179e+22	-0.17740077978141006	0.009403950804770935	-1.3210760888736452e+24	-0.007713554074249886	0.1982555819748109	3.768710132923686	385.795502	329.766357	-6.461802	11.007401	57.79164077707686	True	6.7257929999999995	50.566719	13.796529000000001	60.136382999999995	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	4.4479e-07	12	True
2012-02-08 14:12:00	442.0436355559031	5083164413.9077	3.5352525169015927e+22	8863164044668.79	39.830465315353386	807626608464.3988	8.189601788222823e+21	-4.273904752205851e+24	2167.222426993289	-0.6331085522388411	22.893156068864368	5.992021493120572	29.191750171080976	103.41260318046088	105.64551408429442	41.99800444748524	0.0032427310360134648	6.719590643093564e+22	-0.09951760466199903	0.0095961309436931	-1.3322683470212513e+24	-0.009953966104394188	0.19735359894038945	3.861417860602797	385.798218	329.656281	-6.462028	11.007401	57.89714862231529	True	6.725631	50.684334	13.787803	60.24839	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	4.5357e-07	12	True
2012-02-08 14:24:00	439.8772587640763	5189727217.498301	3.578401475893973e+22	8741341149856.551	49.82962440386568	2112142450839.2524	8.323884652709381e+21	-4.3666946908272334e+24	2165.2927292886598	-0.6335718205105405	22.772512349607922	5.978784956605593	29.35926760610837	102.03489145402132	104.62164208439822	41.91520081019632	0.004004309257784128	7.5329262121671104e+22	-0.2143784851807464	0.011755330536294259	-1.3399446979368507e+24	-0.010929662163099723	0.19441505801599107	3.8690719874366213	385.800934	329.546173	-6.462286	11.007401	58.00270981829154	True	6.725165	50.807606	13.834663	60.355938	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	4.0102e-07	12	True
2012-02-08 14:36:00	449.3924860401463	5277608806.571501	3.72348521805089e+22	9031347867455.332	36.34151540911608	1238844751668.3472	8.445401649920275e+21	-4.383202170944856e+24	2218.1459449048434	-0.6253769415238649	22.781722140941266	5.680379746835443	29.525493414879183	103.31189298019189	106.0379687447776	42.303614145059655	0.002875347369975163	7.663519278927164e+22	-0.19152886721998624	0.008473088423051164	-1.3674109791745563e+24	-0.01093398857970437	0.1950964757297516	3.9131288544813327	385.803528	329.4360660000001	-6.462575	11.007401	58.1081790086225	True	6.724516	50.925816	13.8491	60.46168100000001	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	3.3350999999999997e-07	12	True
2012-02-08 14:48:00	461.3942256975154	5338540848.841801	3.7012426389526856e+22	9206439590401.9	53.74125836823377	1713336697496.7268	8.543820092811665e+21	-4.4773637278956623e+24	2198.980551081724	-0.6315203370503433	22.470102137449164	4.907685024459523	28.952939136442385	104.08334054509659	107.40180961287656	41.83126507278728	0.00424061061849868	7.052216066001472e+22	-0.06823334170539933	0.012340432131214529	-1.381056896386316e+24	-0.009946964637260492	0.194794430315694	3.9919880604950517	385.806152	329.325897	-6.462897	11.007401	58.213757488111646	True	6.734632	51.050064	13.884248999999999	60.56809200000001	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	3.4790999999999994e-07	12	True
2012-02-08 15:00:00	466.3593421874704	5421955269.6724	3.80638137816834e+22	9269647089663.867	53.5989769117876	1397094306524.8845	8.694677860028421e+21	-4.538675392121408e+24	2210.516964008384	-0.6303195275154481	22.627025507133304	5.059386086688262	28.952225057850704	103.40223545579113	105.61597417697708	41.70367262686664	0.004133809726344871	6.022973600650109e+22	-0.17312989842791718	0.012127124463635435	-1.4331726414303805e+24	-0.008364550328472225	0.19903531849018813	3.985855805217146	385.808746	329.215698	-6.463252	11.007401	58.319359025822756	True	6.734234	51.167919	13.897551000000002	60.673565	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	3.6727e-07	12	True
2012-02-08 15:12:00	479.13833970820167	5457060919.173401	4.104201681462918e+22	9754366777975.516	63.408844047149394	2611089720643.3066	8.575157017647347e+21	-4.432564138574857e+24	2392.5144202097213	-0.6116229260990855	23.868831729470482	7.099171634280406	30.400132297107138	103.17742040086675	106.33975614585846	43.42325972215236	0.004908945114744089	7.538498871796013e+22	-0.12504722072539276	0.01441974541551059	-1.4372014061745846e+24	-0.010401922215264222	0.1983107975332853	3.968896018702768	385.81131	329.105469	-6.46364	11.007401	58.4249834351476	True	6.7293520000000004	51.292706	13.913706	60.78265	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	3.0539999999999997e-07	12	True
2012-02-08 15:24:00	482.1118340654664	5556793143.926701	4.298622554993119e+22	9768548104379.145	63.71050806155365	1823332499486.9082	8.654592456989027e+21	-4.444135901516231e+24	2499.657617037806	-0.6022135809817436	23.946811680891532	7.622210209282571	30.47598329615253	103.685661904236	107.15209932460994	43.59641607951629	0.0049201102835395505	5.237416817741095e+22	-0.052878781714286935	0.014311871402037988	-1.4524245123212982e+24	-0.007097090653392912	0.19681436077871867	4.012576592351333	385.813904	328.995239	-6.464062	11.007401	58.53065973914215	True	6.7351149999999995	51.404655	13.930696	60.89975	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	2.8559e-07	12	True
2012-02-08 15:36:00	477.3494509339614	5612434051.1826	4.4613466159036334e+22	9483190098791.203	83.2288497347593	2712343332766.8857	8.656968096532811e+21	-4.445027291566975e+24	2621.2045760594838	-0.5963629177436021	24.0356001222534	7.833957553058674	30.39506148222052	103.70610639930418	106.1583358506304	43.794849583181694	0.006494642975790815	5.632968288961021e+22	-0.15851325606635466	0.018584454092691584	-1.4694500279326012e+24	-0.007557419075323048	0.1971473848538236	4.084929162703475	385.816345	328.884979	-6.464518	11.007401	58.636243598259924	True	6.736033	51.509547999999995	13.972203	61.007164	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	3.6036000000000003e-07	12	True
2012-02-08 15:48:00	503.24331665383806	5790255618.1427	4.5966977261318644e+22	9921045484628.467	88.41391830750379	2916013664196.185	8.93639462372409e+21	-4.629807008936252e+24	2614.2401632138194	-0.6020778818797882	24.20149296921335	7.847432024169184	30.488039919424445	104.19025375567162	106.88953171609792	44.01859380377726	0.006678292794584469	5.8470575196541165e+22	-0.042000134151719284	0.019062035427149654	-1.4798728414563723e+24	-0.007603738125299277	0.19244834700792265	4.114923923214911	385.818848	328.774689	-6.465007	11.007401	58.741935884258936	True	6.7352339999999975	51.605751	14.041305	61.112587	0.0	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	0.0	None	4.387300000000001e-07	12	True
